"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",1.27732723031571e-36,12.5849620753501,0.0589200586010874,"KCNAB1",2.16673193054787e-34
"OK",1.33057234526167e-36,12.5817366853883,0.058908260071895,"CENPX",2.24169759882656e-34
"OK",2.02140854237522e-36,12.5486623599159,0.0587003634039745,"MIR924HG",3.38258134868005e-34
"OK",3.05504473036001e-36,12.5159134500211,0.0585686630967243,"ITFG1-AS1",5.07793542228833e-34
"OK",3.27112944336783e-36,12.5104861625485,0.0585678227622285,"TIAM1",5.40085278629651e-34
"OK",3.97236081197317e-36,12.4950491098036,0.0584859574127994,"SMIM11B",6.5151978721409e-34
"OK",4.09348329680671e-36,12.4926601868977,0.05845984791261,"MOB3B",6.66968469267862e-34
"OK",4.60258077761883e-36,12.4833325677424,0.0584405672623236,"EGLN3",7.45016441428157e-34
"OK",6.65665033505638e-36,12.453925154907,0.0582547844775999,"RAB40A",1.07051040388316e-33
"OK",7.33242948880071e-36,12.4462080550235,0.0582598088358922,"RBMS3",1.17158031432025e-33
"OK",9.27081326159778e-36,12.4274672615778,0.0581788348569223,"TBC1D10B",1.47180103356879e-33
"OK",1.05945651719476e-35,12.4167910413329,0.0581225307377237,"CD5",1.67124204489462e-33
"OK",1.78867999458348e-35,12.3748108640789,0.0579326747606664,"MIR1203",2.8036992877123e-33
"OK",2.13228522900457e-35,12.3606943600436,0.0578315457879483,"MIR4710",3.32126892965579e-33
"OK",2.97082426395663e-35,12.334007559742,0.0577365512958614,"MAL",4.59846460757187e-33
"OK",3.86031628844534e-35,12.3128918752449,0.0576104446710225,"LINC00536",5.9381734906607e-33
"OK",4.54887184228422e-35,12.2996411334763,0.0575804490319054,"C8orf58",6.95415802753154e-33
"OK",5.78032420737813e-35,12.2802737067299,0.0574806771367773,"GIMAP7",8.78254658404459e-33
"OK",6.085497289139e-35,12.2761107180782,0.0574676168803668,"EPAS1",9.18984304041564e-33
"OK",6.16044791540558e-35,12.2751200243954,0.0574660956894261,"LRRC45",9.24664564078392e-33
"OK",6.58820823195166e-35,12.2696854896132,0.0574367645717536,"LOC100996455",9.82913042605511e-33
"OK",6.80398123885461e-35,12.2670758119598,0.0574246519845914,"KLF16",1.00902634348188e-32
"OK",1.48028973239318e-34,12.2039625510692,0.0570978471256418,"OR10H4",2.18219378050295e-32
"OK",1.61805491707758e-34,12.196716789552,0.0570851977679763,"INHBB",2.37116852522742e-32
"OK",2.2426091130913e-34,12.1701019745814,0.0569680438488893,"PRR35",3.26708572322465e-32
"OK",2.30604861684622e-34,12.1678248003323,0.0569602077944681,"RELB",3.33985965174348e-32
"OK",2.48268141853723e-34,12.1617980122009,0.0569147117133281,"ROBO2",3.57477255880773e-32
"OK",2.53610869277276e-34,12.1600587899773,0.0569238701744347,"IVNS1ABP",3.63059351937632e-32
"OK",3.01928361608147e-34,12.1458045209684,0.0568527189974572,"TIMP2",4.2728901734785e-32
"OK",3.00479671020529e-34,12.1461978779196,0.0567589774202033,"LINC02226",4.2728901734785e-32
"OK",3.25512347170541e-34,12.1396518204093,0.0568216374118641,"MX2",4.58047658524182e-32
"OK",3.45843802625768e-34,12.1346931975791,0.0567945923984181,"CAPZB",4.83907774905637e-32
"OK",3.48741580606872e-34,12.1340101446378,0.0567941982902301,"MIR4298",4.85221010410663e-32
"OK",4.96782321632703e-34,12.1050106658614,0.0566601282867809,"SPRED2",6.87335808801984e-32
"OK",5.21318602561967e-34,12.1010540674031,0.056644257495703,"IL10RA",7.17276472836093e-32
"OK",5.43580623176048e-34,12.0976210961419,0.0566013300142981,"LINGO2",7.43774459313702e-32
"OK",7.10047786296914e-34,12.0756661318976,0.0564989468417171,"CDH18",9.66211179968647e-32
"OK",9.27608748065724e-34,12.0536615307113,0.0563691830771023,"BASP1",1.25536383904895e-31
"OK",1.03463779144358e-33,12.0446601117768,0.0563772725892406,"MARCH1",1.39259997515715e-31
"OK",1.0770686348505e-33,12.0413453120142,0.0563641154353453,"PRR5L",1.44187469247068e-31
"OK",1.13528757491504e-33,12.0370022453272,0.0561918446178842,"MTRNR2L7",1.51164150969601e-31
"OK",1.34863665178032e-33,12.0227841552152,0.0562705541438932,"CYTH1",1.78611418812788e-31
"OK",1.94697542107176e-33,11.9924127626982,0.0561224905613694,"KCNQ3",2.56482942969485e-31
"OK",2.57623049392871e-33,11.9691974137424,0.0560078854880537,"FRY-AS1",3.3758161064888e-31
"OK",2.78435685761249e-33,11.9627492931127,0.0559933624024734,"ANKS1B",3.629335891349e-31
"OK",3.12413953908828e-33,11.9531863735961,0.0559495155007764,"VASN",4.05091307984609e-31
"OK",3.16872921236708e-33,11.952008843208,0.0559363802007209,"PLCXD2-AS1",4.08733060799391e-31
"OK",3.2641552382616e-33,11.9495431588432,0.0559169629095244,"IL21-AS1",4.18860459226874e-31
"OK",3.28175263617565e-33,11.9490962938277,0.0559297250457079,"DLG2",4.18947864884156e-31
"OK",3.80204015781159e-33,11.9368590245949,0.0558739590334997,"PBX2",4.80414931369194e-31
"OK",3.80050591550668e-33,11.9368926043879,0.0558728815941597,"PPP5D1",4.80414931369194e-31
"OK",4.33075089916338e-33,11.9260215100619,0.0558169269828257,"HNRNPL",5.44443536896854e-31
"OK",4.36777653905686e-33,11.925312577328,0.0536393675933749,"SNORD115-28",5.46325019021627e-31
"OK",4.44633698641132e-33,11.9238279351974,0.055813212332024,"SENP3",5.53356692489763e-31
"OK",6.01182919137298e-33,11.898678122318,0.0556930297270017,"PPP1CA",7.44444808767716e-31
"OK",6.80968097701493e-33,11.888272980073,0.055604992981644,"PKP1",8.3904755759578e-31
"OK",6.96642515447061e-33,11.8863718631906,0.0556291883262765,"GTPBP1",8.54111313740688e-31
"OK",8.3090194423901e-33,11.8716386334547,0.0555664551325544,"PRKAG2",1.01370037197159e-30
"OK",9.30584280581181e-33,11.8621573978481,0.0555084833822781,"TMPRSS2",1.12974756337615e-30
"OK",1.17096324461485e-32,11.842906870202,0.0554329745319437,"POLG2",1.41463783981128e-30
"OK",1.21515038906941e-32,11.8398006002745,0.0554140879479696,"HSPG2",1.46089390949966e-30
"OK",2.02532901264343e-32,11.7968772566614,0.0552086274553612,"ZNF92",2.42315450855687e-30
"OK",2.11100394966436e-32,11.7933893877525,0.0551966569542267,"ECE1",2.51351556814363e-30
"OK",3.87452276339855e-32,11.7421506721106,0.0549519594960072,"SOS1",4.57648090234187e-30
"OK",3.88056605625371e-32,11.7420188837586,0.0549509320969214,"ARHGAP45",4.57648090234187e-30
"OK",4.60444457412283e-32,11.7275469452117,0.0548847257318228,"SELENOH",5.40443954136142e-30
"OK",4.75158328427977e-32,11.7248835204422,0.0548742705472743,"CACNA1I",5.55083545370155e-30
"OK",5.05256883214972e-32,11.719681345925,0.0548492952832552,"PHACTR1",5.8747380139446e-30
"OK",5.60220702824314e-32,11.7109297750026,0.0547985494135327,"CHRND",6.48337660100325e-30
"OK",8.61893836065188e-32,11.6743497552723,0.0546394087651972,"C11orf21",9.92821522976299e-30
"OK",8.86444335355626e-32,11.6719609847009,0.054558166116488,"OR5AC2",1.01637409302858e-29
"OK",9.43995996004975e-32,11.6666092024858,0.0545996671699281,"PDE3B",1.07737349479536e-29
"OK",9.81801696537824e-32,11.6632671372734,0.0545844139138525,"RNU12",1.11538077139705e-29
"OK",1.15095373209936e-31,11.6497286025599,0.0545198076086346,"LINC01619",1.30157626160606e-29
"OK",1.25567181251873e-31,11.6423053376122,0.0544885526301997,"DPP9",1.41354400494722e-29
"OK",1.31102855984223e-31,11.6386259600451,0.054462749836587,"PNMA8B",1.46918250285307e-29
"OK",1.60272450580189e-31,11.6214773229497,0.0543218540514177,"SIGLEC14",1.78797635633736e-29
"OK",1.62083202550317e-31,11.6205175766733,0.054135792917453,"RHOXF1",1.80006842796464e-29
"OK",1.74836479516113e-31,11.614045136201,0.0543209742906598,"CCDC50",1.93303582665002e-29
"OK",2.32670921473963e-31,11.5895923741675,0.0542420780345463,"MPDU1",2.56103468498851e-29
"OK",2.48489833049661e-31,11.5839568589032,0.0542150140089687,"RAB1B",2.72305274571146e-29
"OK",2.67848502435399e-31,11.5775261571088,0.0541809139075971,"FRY",2.9222625600507e-29
"OK",2.842287210936e-31,11.5724354987351,0.0541364659438807,"PRSS56",3.08737215201934e-29
"OK",3.56298335446328e-31,11.5530339120272,0.054057976269986,"USP40",3.85331204177457e-29
"OK",3.68864977986027e-31,11.5500552512958,0.0540478263725314,"IL1RAPL2",3.97187393252259e-29
"OK",4.38948782016261e-31,11.5350954372275,0.0539810131660321,"TMEM184B",4.70606300234404e-29
"OK",5.34514050227209e-31,11.5181325188887,0.0510564796388316,"MIR653",5.70593748617545e-29
"OK",5.5131990533703e-31,11.5154643376436,0.053887467877268,"TMC8",5.86008101956089e-29
"OK",6.10065466894339e-31,11.5067333210281,0.053850553733953,"MIR4537",6.45678690303641e-29
"OK",6.17896494285202e-31,11.5056330040353,0.0538373353469373,"CRHR2",6.51184024573077e-29
"OK",7.97770619082338e-31,11.4835697145594,0.0537415978034157,"GALK1",8.37185896279372e-29
"OK",8.35864251717286e-31,11.4795372433291,0.0537173521110519,"PTMA",8.7346050877765e-29
"OK",1.10105483240645e-30,11.4556867335433,0.0536124222105745,"MIR3180-5",1.14188453299897e-28
"OK",1.10195592096727e-30,11.4556158553688,0.0536089342196574,"LOC284454",1.14188453299897e-28
"OK",1.12606904165001e-30,11.4537402204008,0.0535992079764621,"SP140",1.16200941189601e-28
"OK",1.68885400567111e-30,11.4185634613303,0.0529857751264992,"DEFB110",1.73552524084857e-28
"OK",2.05689738988763e-30,11.4014146443338,0.0533541648634729,"ACVR1",2.10500498999822e-28
"OK",2.6888888310935e-30,11.3780681988087,0.0532360661044623,"SERPIND1",2.74045353048813e-28
"OK",2.77902956944005e-30,11.3751917160881,0.0532256091612688,"RAPGEF1",2.82071501298165e-28
"OK",2.9512811286153e-30,11.3699437384342,0.0532059566175697,"NAGLU",2.98332360944027e-28
"OK",3.11877361279445e-30,11.3651244990291,0.0531851688363652,"RAB11FIP1",3.13981899571005e-28
"OK",4.41239345325365e-30,11.3347856686365,0.0530343617236329,"MACF1",4.4241836543838e-28
"OK",4.59701990614724e-30,11.3311962368623,0.0530240485639651,"ZBTB16",4.59071754014688e-28
"OK",5.84999324420702e-30,11.3100672133976,0.0529271760372472,"NR1D1",5.81851135285266e-28
"OK",5.93581347031053e-30,11.3087893165191,0.0528899776259652,"MIR3648-1",5.88025425622842e-28
"OK",7.25438764473734e-30,11.2911727454694,0.0517116708454111,"GCSAML-AS1",7.15785515575957e-28
"OK",7.86382475412645e-30,11.2840810999717,0.0528009968702518,"PPP1R16B",7.71833849462553e-28
"OK",7.8847599093122e-30,11.2838472933099,0.0527978078592001,"AGK",7.71833849462553e-28
"OK",1.36212467089563e-29,11.235668178523,0.0525699195661077,"MRGPRD",1.32812518107879e-27
"OK",1.45039168427258e-29,11.2301218183888,0.0525474290751359,"SPOCK2",1.40864315500763e-27
"OK",1.459630179471e-29,11.2295607900894,0.0525471413660406,"KCTD9",1.41207816503042e-27
"OK",1.50649711082063e-29,11.2267678921057,0.052500830038001,"LINC01121",1.4517473714624e-27
"OK",1.5828871024106e-29,11.2223953726984,0.0525072746942537,"RASGRF1",1.51944891388764e-27
"OK",1.60113211943728e-29,11.2213820339917,0.0524979595151052,"SLC4A9",1.53102849691056e-27
"OK",1.99480449714888e-29,11.2019267081033,0.0524162280249375,"TBC1D1",1.9001280067842e-27
"OK",2.45223200581769e-29,11.1836253858957,0.0522293088503738,"AURKC",2.32689570329812e-27
"OK",3.0114437732054e-29,11.16538619638,0.0522447176032718,"LOC100130987",2.835795303696e-27
"OK",3.01099161062149e-29,11.1653995396428,0.0522334306272421,"LINC02085",2.835795303696e-27
"OK",3.68561169079311e-29,11.147420600192,0.0521614895738962,"EPHA1",3.45749466417357e-27
"OK",3.95747427099822e-29,11.1410846194602,0.0521254326874844,"CORO7-PAM16",3.69852104888837e-27
"OK",4.14600443181249e-29,11.1369394840073,0.0520889906625977,"LRRN3",3.860148336777e-27
"OK",4.20059447524144e-29,11.1357741161716,0.0521060531402936,"MEGF6",3.89632669564905e-27
"OK",4.35967235249155e-29,11.1324619555811,0.0520895717622335,"AOAH-IT1",4.02879274185842e-27
"OK",4.53679799005779e-29,11.1289122547361,0.0519388602073832,"KRT13",4.17688992645989e-27
"OK",5.18894375462159e-29,11.1169326323002,0.0520181680836821,"PDLIM2",4.75960670470216e-27
"OK",5.28335630926691e-29,11.1153233593732,0.0520056040257713,"GRAP2",4.82832481015883e-27
"OK",7.23005582418963e-29,11.0872906749635,0.051876615359308,"NRXN3",6.58307215227501e-27
"OK",8.27689683387967e-29,11.0751849856592,0.0518137633008603,"HRH2",7.50863102519648e-27
"OK",8.45623550285182e-29,11.0732647339151,0.0517888779534186,"SGCZ",7.64332585633679e-27
"OK",9.06880277864094e-29,11.0669975177239,0.0517450655631677,"LACC1",8.16719889512078e-27
"OK",9.70317674434168e-29,11.0609351580109,0.0517504485322146,"B3GNT2",8.70684330617268e-27
"OK",1.12789664412009e-28,11.0474304219667,0.0516879908147358,"CACNB4",1.00842918008224e-26
"OK",1.1362813036499e-28,11.0467653477714,0.0516757817987979,"OVOL1",1.01227132252494e-26
